"Node Id","Route No","Chainage Seq","Route Link No","Chainage"
"142,072","2100","1","21008001","3907"
"142,073","188047","1","188047801","993"
"142,074","2000","1","20000301","9674"
"142,075","179039","1","179039801","2312"
"142,076","102530","1","102530801","3582"
"142,077","136389","1","136389801","1483"
"142,078","207991","1","207991801","1096"
"142,079","2000","1","20000301","15073"
"142,080","5770","1","57708003","56215"
"142,081","122658","1","122658801","411"
"142,082","214007","1","214007801","12"
"142,083","5445","1","54458001","2419"
"142,084","2660","1","26608002","11217"
"142,086","163942","1","163942801","520"
"142,087","5048","1","50488001","1257"
"142,088","5070","1","50708001","237"
"142,089","158530","1","158530801","1616"
"142,090","178917","1","178917801","160"
"142,091","5853","1","58538001","1800"
"142,093","176539","1","176539801","1111"
"142,094","5840","1","58408001","11954"
"142,095","269913","1","269913801","168"
"142,096","2900","1","29000201","26701"
"142,097","153028","1","153028801","1594"
"142,098","2000","1","20000201","13738"
"142,099","2000","1","20000201","9415"
"142,100","138462","1","138462801","1992"
"142,101","5520","1","55208002","7035"
"142,102","151386","1","151386801","333"
"142,103","157825","1","157825801","1579"
"142,104","5860","1","58608001","418"
"142,105","5774","1","57748002","6527"
"142,106","5765","1","57658001","7625"
"142,107","4991","1","49918001","8187"
"142,108","5776","1","57768001","14870"
"142,109","218685","1","218685801","863"
"142,110","4036","1","40368003","17013"
"142,111","169737","1","169737801","235"
"142,113","5771","1","57718001","17181"
"142,114","5899","1","58998001","4621"
"142,115","117387","1","117387801","1987"
"142,116","5592","1","55928001","2278"
"142,117","5864","1","58648001","7201"
"142,118","5736","1","57368001","1122"
"142,119","131145","1","131145801","218"
"142,120","5285","1","52858001","714"
"142,121","227458","1","227458801","426"
"142,122","5824","1","58240201","5343"
"142,123","145859","1","145859801","209"
"142,124","2720","1","27208001","11632"
"142,125","5802","1","58028001","22237"
"142,126","118144","1","118144801","512"
"142,127","218175","1","218175801","222"
"142,128","5042","1","50428001","1437"
"142,129","5764","1","57648001","17359"
"142,130","260291","1","260291801","1275"
"142,131","5325","1","53258001","20"
"142,132","162759","1","162759801","248"
"142,134","159651","1","159651801","5650"
"142,135","145901","1","145901801","783"
"142,136","5520","1","55208002","10096"
"142,137","105518","1","105518801","408"
"142,138","5801","1","58018001","11293"
"142,139","110467","1","110467801","40"
"142,140","121879","1","121879801","289"
"142,141","211657","1","211657801","906"
"142,142","2660","1","26608002","27938"
"142,143","2070","1","20708001","9295"
"142,144","2000","1","20000201","16482"
"142,145","175761","1","175761801","174"
"142,146","5845","1","58458001","7988"
"142,147","5502","1","55028001","2529"
"142,148","170686","1","170686801","1016"
"142,149","5837","1","58378001","1024"
"142,150","5802","1","58028001","20680"
"142,151","5065","1","50658001","74"
"142,152","5750","1","57508001","1569"
"142,153","4034","1","40348002","13516"
"142,154","123132","1","123132801","70"
"142,156","2720","1","27208001","12247"
"142,157","2140","1","21408001","1701"
"142,158","2500","1","25000206","17904"
"142,159","219017","1","219017801","38"
"142,160","206698","1","206698801","206"
"142,161","5780","1","57808001","5557"
"142,162","5803","1","58038002","10541"
"142,163","2720","1","27208001","6742"
"142,164","117543","1","117543801","100"
"142,165","5761","1","57618001","10587"
"142,166","180530","1","180530801","2075"
"142,168","105982","1","105982801","597"
"142,169","5833","1","58338001","4414"
"142,170","2510","1","25100203","73570"
"142,171","5833","1","58338001","3936"
"142,172","184884","1","184884801","4985"
"142,173","124807","1","124807801","717"
"142,174","203781","1","203781801","585"
"142,175","156424","1","156424801","566"
"142,177","2900","1","29000301","22363"
"142,178","222975","1","222975801","53"
"142,179","184341","1","184341801","234"
"142,180","5731","1","57318001","3387"
"142,181","149450","1","149450801","1963"
"142,182","141401","1","141401801","1679"
"142,183","196655","1","196655801","555"
"142,184","2000","1","20000301","13978"
"142,185","5597","1","55978001","1253"
"142,186","2750","1","27500202","10505"
"142,187","2900","1","29000301","23270"
"142,188","113198","1","113198801","554"
"142,189","5103","1","51038001","879"
"142,191","185822","1","185822801","20"
"142,192","5301","1","53018001","2370"
"142,193","5764","1","57648001","5111"
"142,194","5082","1","50828001","1501"
"142,195","264205","1","264205801","618"
"142,196","5721","1","57218001","2944"
"142,197","206074","1","206074801","1608"
"142,198","202063","1","202063801","50"
"142,199","205125","1","205125801","596"
"142,200","5751","1","57518001","4791"
"142,201","145041","1","145041801","334"
"142,202","2900","1","29000201","19382"
"142,203","136155","1","136155801","673"
"142,204","125697","1","125697801","455"
"142,205","5920","1","59208001","3247"
"142,206","2300","1","23008002","14891"
"142,207","5444","1","54448001","7513"
"142,208","5443","1","54438001","4650"
"142,209","174916","1","174916801","412"
"142,210","5571","1","55718001","1150"
"142,212","2040","1","20400201","3340"
"142,214","220599","1","220599801","243"
"142,215","5310","1","53108001","2557"
"142,216","2830","1","28300201","10210"
"142,217","5978","1","59788001","1190"
"142,218","5780","1","57808001","3782"
"142,219","147983","1","147983801","80"
"142,220","177337","1","177337801","39"
"142,221","2720","1","27208004","52423"
"142,222","5805","1","58058001","8227"
"142,224","220826","1","220826801","150"
"142,225","5104","1","51048001","360"
"142,226","160233","1","160233801","600"
"142,227","5774","1","57748002","9920"
"142,228","4991","1","49918001","3642"
"142,229","219017","1","219017801","557"
"142,230","5462","1","54628001","1196"
"142,231","5294","1","52948001","613"
"142,232","2000","1","20000301","17576"
"142,233","2000","1","20000301","17509"
"142,234","184277","1","184277801","243"
"142,235","5353","1","53538001","2489"
"142,236","225966","1","225966801","142"
"142,237","2060","1","20608001","588"
"142,238","5722","1","57228001","2974"
"142,239","2660","1","26608002","33709"
"142,240","210721","1","210721801","806"
"142,241","207872","1","207872801","50"
"142,242","2660","1","26600407","37248"
"142,245","2720","1","27208004","56805"
"142,246","117628","1","117628801","2"
"142,247","221262","1","221262801","6323"
"142,248","163078","1","163078801","1704"
"142,249","5163","1","51638002","612"
"142,250","5103","1","51038001","205"
"142,251","260253","1","260253801","3137"
"142,252","2830","1","28300301","4026"
"142,253","2810","1","28101101","6224"
"142,254","2300","1","23008002","20707"
"142,255","5799","1","57998001","3435"
"142,256","2300","1","23008002","22203"
"142,257","5812","1","58128001","1958"
"142,258","190101","1","190101801","1629"
"142,259","5803","1","58038002","23942"
"142,260","216471","1","216471801","6862"
"142,261","5318","1","53188001","101"
"142,262","2120","1","21208001","1584"
"142,263","2100","1","21008001","24026"
"142,264","155550","1","155550801","41"
"142,265","204492","1","204492801","278"
"142,266","2090","1","20908003","25579"
"142,267","2750","1","27508001","29511"
"142,268","269451","1","269451801","776"
"142,269","111344","1","111344801","442"
"142,270","224685","1","224685801","70"
"142,271","2400","1","24008001","38216"
"142,272","158530","1","158530801","133"
"142,273","2660","1","26608002","12675"
"142,274","5770","1","57708004","37733"
"142,275","5771","1","57718001","4827"
"142,277","2500","1","25001201","15845"
"142,278","177148","1","177148801","4166"
"142,279","5819","1","58198001","10529"
"142,280","113511","1","113511801","562"
"142,281","125059","1","125059801","84"
"142,282","210075","1","210075801","7828"
"142,283","2400","1","24008001","48749"
"142,284","105620","1","105620801","15"
"142,285","2510","1","25100208","1115"
"142,286","5451","1","54518001","2024"
"142,287","5721","1","57218001","2920"
"142,288","2090","1","20908003","22731"
"142,289","2660","1","26608002","31112"
"142,290","155166","1","155166801","70"
"142,291","2000","1","20000301","2838"
"142,292","184313","1","184313801","400"
"142,293","132369","1","132369801","6792"
"142,294","2580","1","25800304","39905"
"142,295","117904","1","117904801","5059"
"142,296","175643","1","175643801","1356"
"142,297","118471","1","118471801","214"
"142,298","2510","1","25108005","41508"
"142,299","225706","1","225706801","366"
"142,300","180530","1","180530801","2732"
"142,301","181224","1","181224801","764"
"142,302","5163","1","51638002","403"
"142,303","184884","1","184884801","4124"
"142,304","2880","1","28800301","3089"
"142,305","147174","1","147174801","3180"
"142,306","216492","1","216492801","5281"
"142,307","116187","1","116187801","265"
"142,308","2000","1","20000201","11548"
"142,309","5747","1","57478001","3025"
"142,310","2550","1","25500301","18802"
"142,312","2550","1","25500201","20368"
"142,313","5901","1","59018001","636"
"142,314","155960","1","155960801","258"
"142,316","2660","1","26608002","11951"
"142,317","2400","1","24008004","3296"
"142,318","5874","1","58748002","5087"
"142,319","5864","1","58648001","5465"
"142,320","177946","1","177946801","2117"
"142,321","5441","1","54418001","1366"
"142,322","121735","1","121735801","510"
"142,323","221262","1","221262801","5757"
"142,325","5083","1","50830201","706"
"142,326","267965","1","267965801","2067"
"142,327","231133","1","231133801","1899"
"142,328","163642","1","163642801","200"
"142,329","5026","1","50268001","42"
"142,330","5736","1","57368001","7736"
"142,331","173818","1","173818801","574"
"142,332","2660","1","26600201","41818"
"142,333","193090","1","193090801","278"
"142,334","199487","1","199487801","318"
"142,335","5813","1","58138001","1848"
"142,336","133557","1","133557801","925"
"142,337","218460","1","218460801","351"
"142,338","264025","1","264025801","269"
"142,339","163615","1","163615801","54"
"142,340","5773","1","57738001","8349"
"142,341","5780","1","57808001","3705"
"142,342","2510","1","25100305","14422"
"142,343","139069","1","139069801","120"
"142,344","5777","1","57778001","67"
"142,345","2090","1","20908002","14305"
"142,346","5765","1","57658001","11121"
"142,347","192231","1","192231801","628"
"142,348","2810","1","28100301","1994"
"142,349","103430","1","103430801","75"
"142,350","5910","1","59108002","5537"
"142,351","5910","1","59108002","176"
"142,352","2900","1","29000301","13578"
"142,353","220599","1","220599801","299"
"142,354","226579","1","226579801","1087"
"142,355","5738","1","57388001","345"
"142,356","173176","1","173176801","4626"
"142,358","102530","1","102530801","2422"
"142,359","5814","1","58140201","4503"
"142,360","5422","1","54228002","11618"
"142,361","2720","1","27208003","24994"
"142,362","206074","1","206074801","243"
"142,363","2300","1","23008001","6235"
"142,364","121137","1","121137801","26"
"142,365","201841","1","201841801","336"
"142,366","145161","1","145161801","283"
"142,367","4034","1","40348002","14530"
"142,368","2300","1","23008002","15736"
"142,369","5797","1","57978001","253"
"142,370","117994","1","117994801","10"
"142,371","5167","1","51678001","1540"
"142,372","121284","1","121284801","372"
"142,373","2140","1","21408001","1429"
"142,374","5520","1","55208002","5362"
"142,375","5588","1","55888001","6696"
"142,376","5699","1","56998001","4254"
"142,378","149976","1","149976801","320"
"142,379","5927","1","59278001","1237"
"142,380","208286","1","208286801","182"
"142,381","2830","1","28300301","15410"
"142,382","5998","1","59988001","150"
"142,383","2510","1","25108005","27002"
"142,384","263625","1","263625801","1353"
"142,385","5311","1","53118001","4224"
"142,386","2900","1","29000201","24057"
"142,387","197778","1","197778801","321"
"142,388","124435","1","124435801","710"
"142,389","5104","1","51048001","5785"
"142,390","5169","1","51698001","823"
"142,391","2880","1","28800301","2479"
"142,392","2510","1","25100207","5850"
"142,393","5802","1","58028001","9260"
"142,394","2900","1","29000301","17219"
"142,395","173174","1","173174801","1477"
"142,396","2900","1","29000301","23357"
"142,397","227786","1","227786801","188"
"142,398","5436","1","54368001","10563"
"142,399","5780","1","57808001","5487"
"142,400","137445","1","137445801","661"
"142,401","130190","1","130190801","15"
"142,402","2000","1","20000201","2605"
"142,403","5791","1","57918001","25445"
"142,404","5809","1","58098001","7667"
"142,405","164009","1","164009801","3916"
"142,406","162100","1","162100801","1513"
"142,407","152981","1","152981801","20"
"142,408","2300","1","23008001","5563"
"142,409","153028","1","153028801","6166"
"142,410","161356","1","161356801","953"
"142,411","2500","1","25008007","1705"
"142,412","191194","1","191194801","10918"
"142,413","4831","1","48318003","590"
"142,414","2860","1","28600201","1442"
"142,415","203808","1","203808031","51"
"142,416","2600","1","26000301","39330"
"142,417","2880","1","28800201","810"
"142,418","4034","1","40348002","10127"
"142,419","230384","1","230384801","1942"
"142,420","152708","1","152708801","616"
"142,421","180507","1","180507801","100"
"142,422","171409","1","171409801","782"
