"ACCIDENT_NO","NODE_ID","COMPLEX_INT_NO"
"12002010539 ","41466","5775"
"12002010552 ","22","9260"
"12002010589 ","40399","5644"
"12002010605 ","57539","5760"
"12002010614 ","45752","6296"
"12002010738 ","29592","9519"
"12002010817 ","35330","6434"
"12002010929 ","29429","9408"
"12002010935 ","29372","9209"
"12002010971 ","37635","5434"
"12002011054 ","36287","9316"
"12002011112 ","673","5849"
"12002011150 ","42229","6142"
"12002011209 ","37788","5457"
"12002011238 ","36997","103646"
"12002011268 ","36210","9279"
"12002011434 ","369","9479"
"12002011613 ","137863","104546"
"12002011669 ","29372","9209"
"12002011907 ","47542","9441"
"12002011931 ","29893","1001"
"12002012006 ","42746","6207"
"12002012020 ","36518","9193"
"12002012195 ","602","5611"
"12002012382 ","47542","9441"
"12002012457 ","42180","6138"
"12002012592 ","10679","1002"
"12002012610 ","37049","9439"
"12002012804 ","46050","6300"
"12002012857 ","36645","9274"
"12002012875 ","29375","9241"
"12002012998 ","57544","100891"
"12002013022 ","47538","102134"
"12002013029 ","42815","6381"
"12002013074 ","29591","9544"
"12002013762 ","45938","9328"
"12002013764 ","29386","9210"
"12002013779 ","47546","101882"
"12002013953 ","37136","9414"
"12002014099 ","35387","9426"
"12002014112 ","36210","9279"
"12002014154 ","41376","5796"
"12002014170 ","29887","1002"
"12002014176 ","42123","101320"
"12002014181 ","599","5491"
"12002014429 ","29388","1006"
"12002014439 ","42232","6193"
"12002014458 ","12930","9559"
"12002014574 ","12930","9559"
"12002014897 ","57539","5760"
"12002015187 ","36123","105642"
"12002015499 ","29386","9210"
"12002015520 ","42016","101835"
"12002015541 ","37690","5488"
"12002015555 ","37653","5503"
"12002015696 ","132281","5434"
"12002015699 ","46519","5510"
"12002015719 ","37666","5439"
"12002015868 ","45969","100927"
"12002016119 ","57542","5771"
"12002016119 ","57542","104334"
"12002016124 ","37182","9437"
"12002016293 ","29877","6511"
"12002016348 ","29454","9460"
"12002016540 ","35387","9426"
"12002016547 ","41140","103512"
"12002016548 ","91659","5490"
"12002016697 ","37583","9452"
"12002016752 ","29396","9329"
"12002016764 ","169","9305"
"12002016777 ","36287","9316"
"12002016886 ","37583","9452"
"12002017611 ","37711","9451"
"12002017635 ","35714","9155"
"12002017786 ","41140","103512"
"12002018259 ","42744","6221"
"12002018279 ","40259","5470"
"12002018424 ","42237","6070"
"12002018447 ","53681","104925"
"12002018826 ","45641","9164"
"12002019055 ","37592","9490"
"12002019232 ","45686","1001"
"12002019243 ","36214","9298"
"12002019252 ","29372","9209"
"12002019449 ","35350","105479"
"12002019476 ","35413","5528"
"12002019659 ","37597","9494"
"12002019779 ","37769","102123"
"12002020017 ","42157","6092"
"12002020148 ","37442","103981"
"12002020183 ","138739","9386"
"12002020551 ","37572","102300"
"12002020851 ","57585","6103"
"12002020867 ","37750","5545"
"12002021168 ","36214","9298"
"12002021182 ","57521","5623"
"12002021269 ","228","9406"
"12002021275 ","36261","9315"
"12002021437 ","37597","9494"
"12002021526 ","45952","9274"
"12002021547 ","37600","9505"
"12002021563 ","41144","103514"
"12002022158 ","46158","9453"
"12002022191 ","41140","103512"
"12002022198 ","37838","9193"
"12002022236 ","47032","103514"
"12002022321 ","42819","6400"
"12002022592 ","37590","9484"
"12002022597 ","29396","9329"
"12002022607 ","45938","9328"
"12002022635 ","47714","9543"
"12002022637 ","578","106098"
"12002022723 ","29416","9375"
"12002023278 ","42868","6336"
"12002023284 ","37143","9418"
"12002023511 ","83","9299"
"12002023690 ","139061","9193"
"12002023737 ","38009","9179"
"12002023782 ","37702","5528"
"12002023947 ","29877","6511"
"12002023970 ","45825","100829"
"12002024141 ","57539","5760"
"12002024316 ","29375","9241"
"12002024446 ","29416","9375"
"12002024728 ","35634","6511"
"12002024779 ","35576","6123"
"12002024787 ","37916","9186"
"12002024865 ","119","9473"
"12002024950 ","29390","104777"
"12002025156 ","47761","9246"
"12002025175 ","36994","9424"
"12002025254 ","29425","9391"
"12002025311 ","119","9473"
"12002026105 ","47797","103569"
"12002026429 ","47816","105849"
"12002026436 ","119","9473"
"12002026502 ","66274","104098"
"12002026525 ","35375","9350"
"12002026528 ","47792","5683"
"12002026661 ","74843","6397"
"12002026676 ","37590","9484"
"12002026690 ","36079","100804"
"12002026808 ","37616","106082"
"12002026822 ","46672","9548"
"12002027008 ","41191","102041"
"12002027088 ","35342","9231"
"12002027556 ","36208","9264"
"12002027562 ","42805","6348"
"12002027603 ","36565","104546"
"12002027628 ","37711","9451"
"12002027718 ","47183","9343"
"12002027726 ","37638","5500"
"12002027842 ","42871","6346"
"12002027962 ","37590","9484"
"12002028315 ","29372","9209"
"12002028341 ","35408","9510"
"12002028380 ","228","9406"
"12002028524 ","29877","6511"
"12002028594 ","35578","6196"
"12002028936 ","46100","6051"
"12002028941 ","119","9473"
"12002029047 ","37666","5439"
"12002029180 ","29372","9209"
"12002029333 ","45786","9322"
"12002029338 ","140689","9386"
"12002029562 ","35546","5754"
"12002029562 ","35546","101261"
"12002029700 ","29474","5441"
"12002029735 ","45642","9183"
"12002029856 ","37600","9505"
"12002029908 ","47991","103633"
"12002030186 ","47887","6354"
"12002030188 ","37590","9484"
"12002030329 ","37182","9437"
"12002030688 ","41152","103439"
"12002030698 ","53680","6124"
"12002030700 ","376","102938"
"12002030889 ","119","9473"
"12002030897 ","37712","9449"
"12002030917 ","37585","9474"
"12002030931 ","29386","9210"
"12002031007 ","54988","6425"
"12002031029 ","36221","9233"
"12002031261 ","47901","9571"
"12002031381 ","40123","9543"
"12002031501 ","46911","9413"
"12002031597 ","35341","106066"
"12002031606 ","40191","5597"
"12002031726 ","47892","9559"
"12002031829 ","40389","5569"
"12002032118 ","47919","1001"
"12002032154 ","40166","103613"
"12002032261 ","35304","9276"
"12002032517 ","47996","9281"
"12002032519 ","10610","1001"
"12002032530 ","33879","1002"
"12002032847 ","35993","9163"
"12002032906 ","140883","9186"
"12002033037 ","37630","106079"
"12002033049 ","140694","105419"
"12002033352 ","141049","104489"
"12002033356 ","35341","106066"
"12002033634 ","36982","9440"
"12002033833 ","45974","5566"
"12002033982 ","36858","9413"
"12002034175 ","57542","5771"
"12002034175 ","57542","104334"
"12002034448 ","36673","9295"
"12002034589 ","57539","5760"
"12002034610 ","41406","105931"
"12002034845 ","35407","9499"
"12002035426 ","70558","6333"
"12002035590 ","47962","102502"
"12002035605 ","36214","9298"
"12002035606 ","47939","104545"
"12002035627 ","47961","6250"
"12002035644 ","45952","9274"
"12002035874 ","48004","9496"
"12002036064 ","10381","1002"
"12002036482 ","141498","103906"
"12002036633 ","40093","9514"
"12002036726 ","37618","106083"
"12002036860 ","35342","9231"
"12002036881 ","36693","9262"
"12002036885 ","42812","6243"
"12002036926 ","47978","5770"
"12002037053 ","35576","6123"
"12002037245 ","36210","9279"
"12002037586 ","48012","102958"
"12002037597 ","66274","104098"
"12002037632 ","83","9299"
"12002037635 ","37597","9494"
"12002037660 ","29387","9395"
"12002037785 ","42754","6361"
"12002037817 ","119","9473"
"12002037830 ","35510","5477"
"12002037842 ","48026","5555"
"12002037872 ","42016","101835"
"12002038032 ","578","106098"
"12002038034 ","70569","6339"
"12002038121 ","36221","9233"
"12002038218 ","35408","9510"
"12002038271 ","41262","5877"
"12002038282 ","36234","104863"
"12002038412 ","40035","9465"
"12002038432 ","37590","9484"
"12002038640 ","372","9458"
"12002038657 ","141777","9299"
"12002038663 ","29387","9395"
"12002038909 ","37585","9474"
"12002039076 ","37583","9452"
"12002039241 ","67012","102625"
"12002039264 ","37694","100906"
"12002039975 ","83","9299"
"12002040086 ","599","5491"
"12002040270 ","40035","9465"
"12002040277 ","141717","6087"
"12002040388 ","141932","9339"
"12002040521 ","36083","9213"
"12002040631 ","37690","5488"
"12002040785 ","141958","102167"
"12002040794 ","42750","6234"
"12002040817 ","35578","6196"
"12002040818 ","57539","5760"
"12002041369 ","45641","9164"
"12002041372 ","36220","9200"
"12002041374 ","57539","5760"
"12002041398 ","37587","9463"
"12002041570 ","35342","9231"
"12002041575 ","42411","6087"
"12002041677 ","48106","5545"
"12002041820 ","37484","9493"
"12002041873 ","35993","9163"
"12002041969 ","66274","104098"
"12002042051 ","42750","6234"
"12002042054 ","10381","1002"
"12002042080 ","119","9473"
"12002042140 ","36210","9279"
"12002042150 ","42197","6153"
"12002042223 ","29893","1001"
"12002042332 ","40093","9514"
"12002042350 ","48113","103819"
"12002042369 ","46942","6006"
"12003000104 ","42750","6234"
"12003000398 ","36221","9233"
"12003000402 ","29386","9210"
"12003000649 ","664","5949"
"12003000687 ","45642","9183"
"12003000688 ","36220","9200"
"12003000727 ","74274","9490"
"12003000732 ","48154","9197"
"12003000800 ","35408","9510"
"12003001002 ","36932","9400"
"12003001052 ","29454","9460"
"12003001182 ","40084","101752"
"12003001187 ","48138","101788"
"12003001214 ","57539","5760"
"12003001224 ","70548","6330"
"12003001283 ","48140","9545"
"12003001287 ","45825","100829"
"12003001895 ","29464","9498"
"12003002036 ","10381","1002"
"12003002369 ","48194","6262"
"12003002397 ","48168","9423"
"12003002420 ","35304","9276"
"12003002494 ","37741","5444"
"12003002689 ","29396","9329"
"12003002744 ","29387","9395"
"12003002822 ","37142","9418"
"12003002848 ","10381","1002"
"12003003380 ","38006","9181"
"12003003390 ","323","104099"
"12003003425 ","29425","9391"
"12003003432 ","48140","9545"
"12003003573 ","35408","9510"
"12003003586 ","119","9473"
"12003003591 ","29429","9408"
"12003003629 ","37888","9195"
"12003003644 ","37059","9357"
"12003003709 ","29887","1002"
"12003003715 ","36214","9298"
"12003003849 ","36818","101329"
"12003003861 ","57544","100891"
"12003003961 ","40189","5568"
"12003004207 ","29470","5433"
"12003004213 ","10381","1002"
"12003004242 ","40033","9468"
"12003004395 ","42783","6235"
"12003004657 ","12930","9559"
"12003004676 ","578","106098"
"12003004680 ","37678","100907"
"12003004713 ","29893","1001"
"12003004756 ","36210","9279"
"12003004820 ","48197","5410"
"12003004831 ","42739","100929"
"12003004885 ","42811","6241"
"12003004961 ","48212","5756"
"12003004963 ","35308","1001"
"12003004963 ","35308","9286"
"12003004977 ","37243","9421"
"12003005226 ","40131","100908"
"12003005280 ","37585","9474"
"12003005285 ","42123","101320"
"12003005550 ","37720","5441"
"12003005628 ","29694","6374"
"12003005767 ","22","9260"
"12003005887 ","36221","9233"
"12003005888 ","48239","9434"
"12003005910 ","36287","9316"
"12003005916 ","35342","9231"
"12003006214 ","29464","9498"
"12003006347 ","35375","9350"
"12003006457 ","42460","6194"
"12003006472 ","46099","5613"
"12003006700 ","29396","9329"
"12003007035 ","46195","5891"
"12003007181 ","36221","9233"
"12003007282 ","36208","9264"
"12003007285 ","83","9299"
"12003007318 ","35350","105479"
"12003007369 ","35408","9510"
"12003007563 ","37919","9186"
"12003007749 ","40093","9514"
"12003007844 ","35714","9155"
"12003007918 ","37587","9463"
"12003007947 ","264","9439"
"12003008013 ","29416","9375"
"12003008195 ","57544","100891"
"12003008196 ","57521","5623"
"12003008203 ","29372","9209"
"12003008215 ","37691","100905"
"12003008256 ","66274","104098"
"12003008259 ","29454","9460"
"12003008290 ","48195","5867"
"12003008417 ","42197","6153"
"12003008478 ","42871","6346"
"12003008488 ","41406","105931"
"12003008544 ","36782","6448"
"12003008556 ","42411","6087"
"12003008888 ","119","9473"
"12003008898 ","36230","9314"
"12003009109 ","29429","9408"
"12003009164 ","42791","6316"
"12003009332 ","42337","6167"
"12003009357 ","36982","9440"
"12003009404 ","242","9424"
"12003009812 ","29464","9498"
"12003009843 ","57544","100891"
"12003009866 ","10381","1002"
"12003009891 ","48288","5722"
"12003009899 ","10381","1002"
"12003010007 ","36214","9298"
"12003010098 ","42155","6101"
"12003010112 ","29386","9210"
"12003010225 ","29372","9209"
"12003010383 ","36221","9233"
"12003010420 ","35304","9276"
"12003010440 ","78","9390"
"12003010568 ","228","9406"
"12003010572 ","29387","9395"
"12003010573 ","36994","9424"
"12003010591 ","35342","9231"
"12003010693 ","37788","5457"
"12003010784 ","37295","9341"
"12003010903 ","57528","5668"
"12003010924 ","37484","9493"
"12003010974 ","35599","6258"
"12003010980 ","36693","9262"
"12003010987 ","47032","103514"
"12003011136 ","29591","9544"
"12003011209 ","40093","9514"
"12003011308 ","42788","6260"
"12003011380 ","36997","103646"
"12003011552 ","14250","5488"
"12003011555 ","37711","9451"
"12003011575 ","10381","1002"
"12003012086 ","42744","6221"
"12003012090 ","48320","9402"
"12003012148 ","10381","1002"
"12003012292 ","36123","105642"
"12003012293 ","40093","9514"
"12003012296 ","36230","9314"
"12003012318 ","29396","9329"
"12003012382 ","42744","6221"
"12003012531 ","36214","9298"
"12003012545 ","42197","6153"
"12003012562 ","36206","9245"
"12003012630 ","42744","6221"
"12003012637 ","45825","100829"
"12003012696 ","40093","9514"
"12003012858 ","57521","5623"
"12003013047 ","46672","9548"
"12003013174 ","37302","9365"
"12003013407 ","36982","9440"
"12003013420 ","35546","5754"
"12003013420 ","35546","101261"
"12003013651 ","35308","1001"
"12003013651 ","35308","9286"
"12003013655 ","70548","6330"
"12003013731 ","83","9299"
"12003014096 ","36376","105400"
"12003014116 ","10381","1002"
"12003014131 ","37741","5444"
"12003014287 ","143761","1001"
"12003014391 ","45641","9164"
"12003014427 ","10381","1002"
"12003014747 ","37302","9365"
"12003014929 ","42746","6207"
"12003015307 ","29416","9375"
"12003015333 ","29893","1001"
"12003015646 ","37600","9505"
"12003015693 ","143878","1002"
"12003015733 ","36997","103646"
"12003015899 ","35342","9231"
"12003016024 ","53841","9403"
"12003016461 ","45952","9274"
"12003016741 ","47484","6488"
"12003016764 ","119","9473"
"12003016805 ","42176","6116"
"12003016828 ","37683","5439"
"12003017108 ","40168","5670"
"12003017115 ","35389","9383"
"12003017244 ","42043","6051"
"12003017403 ","29700","6404"
"12003017406 ","45642","9183"
"12003017436 ","37282","9340"
"12003017563 ","40091","9515"
"12003017581 ","587","5653"
"12003017587 ","37693","100906"
"12003018009 ","29700","6404"
"12003018259 ","35304","9276"
"12003018467 ","35304","9276"
"12003018565 ","37833","9173"
"12003018572 ","42744","6221"
"12003018598 ","587","5653"
"12003018773 ","29375","9241"
"12003018910 ","36214","9298"
"12003018914 ","37751","5533"
"12003019041 ","41155","102285"
"12003019177 ","42197","6153"
"12003019185 ","47129","9523"
"12003019197 ","22","9260"
"12003019248 ","48288","5722"
"12003019376 ","40166","103613"
"12003019420 ","33879","1002"
"12003019595 ","57709","9390"
"12003019768 ","35342","9231"
"12003019776 ","29464","9498"
"12003019784 ","37202","9386"
"12003020350 ","242","9424"
"12003020357 ","66274","104098"
"12003020362 ","36222","9242"
"12003020370 ","48466","103636"
"12003020389 ","36207","9253"
"12003020479 ","144510","9286"
"12003020906 ","42759","6261"
"12003020972 ","66274","104098"
"12003021138 ","37278","9340"
"12003021308 ","36782","6448"
"12003021443 ","35304","9276"
"12003021598 ","33879","1002"
"12003021966 ","37916","9186"
"12003022015 ","41469","5822"
"12003022277 ","54280","9406"
"12003022284 ","29387","9395"
"12003022309 ","29386","9210"
"12003022478 ","57539","5760"
"12003022481 ","42818","6244"
"12003022490 ","37693","100906"
"12003022752 ","48501","5783"
"12003022797 ","36556","104544"
"12003022893 ","48492","9163"
"12003022907 ","35308","1001"
"12003022907 ","35308","9286"
"12003022963 ","37590","9484"
"12003023119 ","29605","5683"
"12003023197 ","11171","9243"
"12003023551 ","48495","101860"
"12003023566 ","29890","9223"
"12003023695 ","40177","5613"
"12003023907 ","36094","102197"
"12003024037 ","596","103566"
"12003024105 ","42197","6153"
"12003024108 ","376","102938"
"12003024152 ","45938","9328"
"12003024221 ","29464","9498"
"12003024253 ","48527","6254"
"12003024530 ","47761","9246"
"12003024543 ","119","9473"
"12003024654 ","45642","9183"
"12003024838 ","29386","9210"
"12003025016 ","144915","6338"
"12003025091 ","36230","9314"
"12003025166 ","40084","101752"
"12003025394 ","29387","9395"
"12003025535 ","85","1005"
"12003025614 ","42805","6348"
"12003025727 ","35408","9510"
"12003025740 ","40033","9468"
"12003025745 ","42197","6153"
"12003025754 ","35304","9276"
"12003025757 ","29474","5441"
"12003025798 ","40143","9552"
"12003025900 ","29416","9375"
"12003026060 ","673","5849"
"12003026207 ","35342","9231"
"12003026223 ","47193","5826"
"12003026320 ","42746","6207"
"12003026446 ","35304","9276"
"12003026451 ","36210","9279"
"12003026536 ","145628","9514"
"12003026555 ","10381","1002"
"12003026799 ","42744","6221"
"12003026929 ","66274","104098"
"12003027093 ","36230","9314"
"12003027367 ","145264","106072"
"12003027485 ","36291","9323"
"12003027510 ","57542","5771"
"12003027510 ","57542","104334"
"12003027545 ","37693","100906"
"12003027590 ","42746","6207"
"12003027611 ","66274","104098"
